Date,Close,High,Low,Open,Volume,Ticker
2020-10-07,111.94037628173828,112.3975548762922,111.01628983580524,111.49292694400957,96849000,AAPL
2020-10-08,111.83336639404297,113.22435314166701,111.46372888130158,113.07844398775582,83477200,AAPL
2020-10-09,113.77880096435547,113.80798131062522,111.78472652844798,112.13490552618049,100506900,AAPL
2020-10-12,121.0060806274414,121.76479922888184,116.02576344443284,116.78448204587328,240226800,AAPL
2020-10-13,117.79612731933594,121.96908768608209,116.38568943923732,121.85235887523848,262330500,AAPL
2020-10-14,117.88365173339844,119.67344860704317,116.35648535401263,117.69883300924619,150712000,AAPL
2020-10-15,117.4167709350586,117.89340060422654,114.92661561063214,115.48106448900049,112559200,AAPL
2020-10-16,115.77286529541016,118.23384747833158,115.56859545500912,117.97120952549623,115393800,AAPL
2020-10-19,112.81581115722656,117.1346730450766,112.50454176511802,116.68722375774855,120639300,AAPL
2020-10-20,114.30406951904297,115.73396585696945,112.47535532523321,113.02980416838349,124423700,AAPL
2020-10-21,113.68152618408203,115.47132328298426,113.27297908868262,113.48697818121386,89946000,AAPL
2020-10-22,112.59207916259766,114.81960369273567,111.46372301440654,114.24569636322538,101988000,AAPL
2020-10-23,111.90145874023438,113.37026472424279,111.16219112016253,113.2146263110706,82572600,AAPL
2020-10-26,111.91118621826172,113.37026292295224,109.80038294532771,110.89955881245987,111850700,AAPL
2020-10-27,113.41889953613281,114.08034796929371,111.41510314504899,112.33918213169002,92276800,AAPL
2020-10-28,108.16622161865234,112.28082137684017,108.06895131820131,111.91119126662696,143937800,AAPL
2020-10-29,112.17381286621094,113.73988906858685,109.138930754146,109.30429841508608,146129200,AAPL
2020-10-30,105.89006042480469,108.93466447069503,104.78116272521534,108.03003661879342,190272600,AAPL
2020-11-02,105.8025131225586,107.6604077052679,104.39207526396882,106.1332410376146,122866900,AAPL
2020-11-03,107.42695617675781,108.44830541372347,105.7636096297727,106.66823748036964,107624400,AAPL
2020-11-04,111.81389617919922,112.43643491089769,109.28483165401832,111.02599722029115,138235500,AAPL
2020-11-05,115.78260040283203,116.35650777308182,113.68153378019652,114.73206338089028,126387100,AAPL
2020-11-06,115.65104675292969,116.14798328794187,113.15658830155392,115.2905176092489,114457900,AAPL
2020-11-09,113.34174346923828,118.86656705608227,113.07865981779163,117.41471908421029,154515300,AAPL
2020-11-10,113.00069427490234,114.57921088296683,111.20780194427195,112.59144977903753,138023400,AAPL
2020-11-11,116.43057250976562,116.56698735100086,113.45866925822499,114.18946623657861,112295000,AAPL
2020-11-12,116.15773010253906,117.44393234617952,115.53411734404979,116.55723597528558,103162300,AAPL
2020-11-13,116.20646667480469,116.60596516096147,114.85205685711352,116.38185824859463,81581900,AAPL
2020-11-16,117.2198486328125,117.89217685699917,115.12489562341473,115.87517731633525,91183000,AAPL
2020-11-17,116.3331527709961,117.58037862156883,115.9141621398769,116.48905971934391,74271000,AAPL
2020-11-18,115.0079574584961,116.75212717189736,114.97872676825749,115.57310891661412,76322100,AAPL
2020-11-19,115.60234069824219,116.01158523354931,113.8191942363378,114.57922192592288,74113000,AAPL
2020-11-20,114.33560943603516,115.72899584722249,114.28689410227584,115.6023270585875,73604300,AAPL
2020-11-23,110.93496704101562,114.60844359187396,110.83752894194268,114.1797070350925,127959300,AAPL
2020-11-24,112.2211685180664,112.88375799495019,109.70722543512055,110.99343509676294,113874200,AAPL
2020-11-25,113.05915832519531,113.760724582734,112.22117723247423,112.59145244287018,76499200,AAPL
2020-11-27,113.60482025146484,114.48177809334693,113.24429850772803,113.58533560344574,46691300,AAPL
2020-11-30,116.00184631347656,117.87268484188316,113.8191939296174,113.97510085734369,169410200,AAPL
2020-12-01,119.5778579711914,120.3086548468947,116.93724615240289,117.91164198667394,127728200,AAPL
2020-12-02,119.92864990234375,120.21122560718797,117.79472048917064,118.89578518676296,89004200,AAPL
2020-12-03,119.79222869873047,120.61071764794492,119.08091645415566,120.35737264430932,78967600,AAPL
2020-12-04,119.1198959350586,119.71427801461196,118.40858367403467,119.46093300511777,78260400,AAPL
2020-12-07,120.58150482177734,121.38050924323434,119.11991082393762,119.17837220495473,86712000,AAPL
2020-12-08,121.19535827636719,121.78000175835267,119.93838668457948,121.18561966997126,82225500,AAPL
2020-12-09,118.66193389892578,122.72516309946796,117.90190627108922,121.34152267781417,115089200,AAPL
2020-12-10,120.08456420898438,120.69843846339406,117.07368405582885,117.41472117824993,81312200,AAPL
2020-12-11,119.27580261230469,119.61683968170229,117.46342569030537,119.29528725882003,86939800,AAPL
2020-12-14,118.66193389892578,120.19173519532912,118.42808095975704,119.46093825563229,79184500,AAPL
2020-12-15,124.60575103759766,124.62524311960807,120.95176623601054,121.15638849281328,157243700,AAPL
2020-12-16,124.53753662109375,125.083195941908,123.31954175566861,124.14778421139826,98208600,AAPL
2020-12-17,125.4047622680664,126.2622355061444,124.76165733950789,125.59963849451057,94359800,AAPL
2020-12-18,123.41699981689453,125.79452841437983,122.8908250895469,125.65811357033245,192541500,AAPL
2020-12-21,124.9468002319336,125.02475369942195,120.28918834325576,121.81898983096859,121251600,AAPL
2020-12-22,128.50335693359375,130.9685777717825,126.33044301842824,128.24026583476893,168904800,AAPL
2020-12-23,127.60692596435547,129.0392746219151,127.43152692646524,128.77619836723767,88223700,AAPL
2020-12-24,128.59103393554688,130.04288924480903,127.74331422195132,127.95768251910687,54930100,AAPL
2020-12-28,133.190185546875,133.82353697075987,130.09159867672324,130.55931944043445,124486200,AAPL
2020-12-29,131.4167938232422,135.23642465149393,130.90036509315357,134.51538107187807,121047300,AAPL
2020-12-30,130.29624938964844,132.50813272871576,129.98443549687033,132.1086267541331,96452100,AAPL
2020-12-31,129.29258728027344,131.29010173967114,128.34742211950626,130.64699691249126,99116600,AAPL
2021-01-04,126.09660339355469,130.189064056947,123.5144522310097,130.10137197592752,143301900,AAPL
2021-01-05,127.65560913085938,128.36692888537684,125.14166577453908,125.58989445727471,97664900,AAPL
2021-01-06,123.35851287841797,127.69457886274444,123.14414460239527,124.44983890451066,155088000,AAPL
2021-01-07,127.56792449951172,128.25975221212653,124.58627507251094,125.0734730800105,109578200,AAPL
2021-01-08,128.6690216064453,129.2341731884752,126.89561337992673,129.03928205334992,105158200,AAPL
2021-01-11,125.67758178710938,126.83711531254554,125.2098759078761,125.88221147258122,100384500,AAPL
2021-01-12,125.5022201538086,126.36943208463073,123.6118893484401,125.20989835135185,91951100,AAPL
2021-01-13,127.5386962890625,128.08435568917824,125.20015175482261,125.4632279789547,88636800,AAPL
2021-01-14,125.60939025878906,127.6458743033761,125.46322193987007,127.45099807958694,90221800,AAPL
2021-01-15,123.88470458984375,126.88584599937765,123.74828974705143,125.48271340602645,111598500,AAPL
2021-01-19,124.5570297241211,125.41450287420925,123.68981796754613,124.508306955484,90757300,AAPL
2021-01-20,128.64947509765625,129.09770370348497,125.25858190800798,125.36576603974312,104319500,AAPL
2021-01-21,133.3656005859375,136.09391286738688,130.16958230050147,130.37421204055514,120150900,AAPL
2021-01-22,135.5092315673828,136.26925910487765,131.56292558848264,132.79065894872045,114459400,AAPL
2021-01-25,139.26068115234375,141.37511878863197,133.0440296191869,139.40684948015027,157611700,AAPL
2021-01-26,139.4945526123047,140.60536359839995,137.75037522505468,139.92328928555284,98390600,AAPL
2021-01-27,138.42269897460938,140.605351455325,136.8149514568833,139.75761679075893,140843800,AAPL
2021-01-28,133.57994079589844,138.35448999967483,133.19992695994156,135.9477307492471,142621100,AAPL
2021-01-29,128.58126831054688,133.2388787553353,126.8760757666319,132.35217506415574,177523800,AAPL
2021-02-01,130.70547485351562,131.91373120913244,127.5776572470742,130.32546101984542,106239800,AAPL
2021-02-02,131.53372192382812,132.81991691760996,131.16344668453948,132.25476545115475,83305400,AAPL
2021-02-03,130.51063537597656,132.29378228770392,130.1890828310972,132.28402880966993,89880900,AAPL
2021-02-04,133.87225341796875,133.88199202454763,131.1439418976162,132.81016544490666,84183100,AAPL
2021-02-05,133.45753479003906,134.10160078327885,132.57927381040088,134.0332988756867,75693800,AAPL
2021-02-08,133.6039276123047,133.65272320012699,131.66197638343067,132.74517291566528,71297200,AAPL
2021-02-09,132.7256317138672,134.5504851694013,132.56950670280034,133.3209020588762,76774200,AAPL
2021-02-10,132.12057495117188,133.68194379137316,131.15447630613667,133.18424984227164,73046600,AAPL
2021-02-11,131.86683654785156,133.09640425065905,130.53967772516273,132.61823158774342,64280000,AAPL
2021-02-12,132.10110473632812,132.257244658681,130.46168022259064,131.10574623455432,60145100,AAPL
2021-02-16,129.97372436523438,132.72561913740805,129.58337464875356,132.21818684146174,80576300,AAPL
2021-02-17,127.68047332763672,129.0271538654206,126.34356083975098,128.08057622514062,97918500,AAPL
2021-02-18,126.57778930664062,126.86077987924489,124.33332637686648,126.08009517884663,96856700,AAPL
2021-02-19,126.73388671875,127.55361366522426,125.68973288562044,127.094962062069,87668800,AAPL
2021-02-22,122.95735168457031,126.58752230648321,122.5670093965397,124.91880883902334,103916400,AAPL
2021-02-23,122.82073974609375,123.65021250049017,115.53112373320839,120.77145192783192,158273000,AAPL
2021-02-24,122.32305145263672,122.52797948716125,119.27839785951765,121.92295598861077,111039900,AAPL
2021-02-25,118.0683364868164,123.40624834822879,117.62920604594376,121.66923290454905,148199500,AAPL
2021-02-26,118.33181762695312,121.83512279314837,118.27326144324365,119.62969515081251,164560400,AAPL
2021-03-01,124.70414733886719,124.84076604447007,119.82488658116127,120.76170375322148,116307900,AAPL
2021-03-02,122.09861755371094,125.6116836281733,121.99127322699131,125.3091718593238,102260900,AAPL
2021-03-03,119.11248779296875,122.67434893414126,118.89779917065528,121.79608068156783,112966300,AAPL
2021-03-04,117.2291030883789,120.61531086428089,115.75557186593713,118.80998607618001,178155000,AAPL
2021-03-05,118.48795318603516,118.99540041730722,114.73092431231343,118.05858335014369,153766600,AAPL
2021-03-08,113.55013275146484,118.0780851740985,113.40375347089481,118.00977583585376,154376600,AAPL
2021-03-09,118.16590881347656,119.11248639429279,115.92145380009946,116.1556561829824,129525800,AAPL
2021-03-10,117.0827407836914,119.21985186652402,116.56553290549272,118.7514470176131,111943300,AAPL
2021-03-11,119.0149154663086,120.23473053231106,118.33182200741135,119.58091144377221,103026500,AAPL
2021-03-12,118.10736083984375,118.24397951783547,116.28252245017181,117.49257678888105,88105100,AAPL
2021-03-15,120.99589538574219,121.00565599103153,117.51210381348422,118.47820271779908,92403800,AAPL
2021-03-16,122.5377426147461,124.1478999993401,121.7082698545493,122.6646007020175,115227900,AAPL
2021-03-17,121.747314453125,122.82075031264465,119.38574662798862,121.05446033066085,111932600,AAPL
2021-03-18,117.61944580078125,120.20545520924264,117.41451776473627,119.91269661765824,121229700,AAPL
2021-03-19,117.09248352050781,118.49771283246503,116.78997177230154,117.00466041109058,185549500,AAPL
2021-03-22,120.4103775024414,120.87878973760397,117.35596342731434,117.42427276940472,111912300,AAPL
2021-03-23,119.58091735839844,121.23986295215124,119.19057502893875,120.35184141166212,95467100,AAPL
2021-03-24,117.19005584716797,119.93220486001856,117.17054208424707,119.8541349180161,88530500,AAPL
2021-03-25,117.67797088623047,118.72213951191524,116.12637002014175,116.65333091197152,98844700,AAPL
2021-03-26,118.28303527832031,118.54651952158424,116.04833301675248,117.44380185449447,94071200,AAPL
2021-03-29,118.45866394042969,119.61993010735954,117.81460554489063,118.71238752420413,80819200,AAPL
2021-03-30,117.00466918945312,117.49259524324971,115.98978210413694,117.2095972386284,85671900,AAPL
2021-03-31,119.20030975341797,120.53722207670454,118.22445786422938,118.71238380882367,118323800,AAPL
2021-04-01,120.0298080444336,121.18131381778825,119.53212138984829,120.67387400273938,75089100,AAPL
2021-04-05,122.8597640991211,123.11348769511308,120.09810124646425,120.87878579790437,88651200,AAPL
2021-04-06,123.16227722167969,124.0600592543952,122.6158024965763,123.44527518865387,80171300,AAPL
2021-04-07,124.81149291992188,124.83100668727707,122.11813887007538,122.7914792438273,83466700,AAPL
2021-04-08,127.2120361328125,127.24131049441104,125.41647246662609,125.83608157641605,88844600,AAPL
2021-04-09,129.788330078125,129.82735761061758,126.34357333569822,126.66560631746748,106686700,AAPL
2021-04-12,128.07083129882812,129.64195373047176,127.4755609392533,129.31992075985053,91420000,AAPL
2021-04-13,131.18377685546875,131.4082335358879,128.7441468621112,129.2418409105608,91266500,AAPL
2021-04-14,128.8417205810547,131.74000181214734,128.48066015580457,131.68145308268168,87222800,AAPL
2021-04-15,131.25209045410156,131.7400164409198,130.41285716116144,130.5885182593821,89347100,AAPL
2021-04-16,130.9202880859375,131.41796717012542,130.0615336909614,131.05690674965481,84922400,AAPL
2021-04-19,131.58387756347656,132.1986690764981,130.12009959176393,130.2859926417197,94264200,AAPL
2021-04-20,129.89564514160156,132.25720491889302,128.6270347117328,131.7595258175455,94812300,AAPL
2021-04-21,130.27622985839844,130.52019283566136,128.12935863654846,129.16375927769226,68847100,AAPL
2021-04-22,128.75392150878906,130.91054619483594,128.2367211149233,129.8273498266732,84566500,AAPL
2021-04-23,131.07643127441406,131.85710086380988,128.96858764628234,128.96858764628234,78657500,AAPL
2021-04-26,131.46676635742188,131.7985524226745,130.33477460387036,131.5741106597469,66905100,AAPL
2021-04-27,131.14474487304688,132.14011804581892,130.87150751429678,131.74976832594788,66015800,AAPL
2021-04-28,130.3542938232422,131.75952289031963,129.86636789108016,131.06666151490975,107760100,AAPL
2021-04-29,130.25674438476562,133.76006501598266,129.2516178339276,133.17454775379707,151101000,AAPL
2021-04-30,128.28553771972656,130.33481842080408,127.9049559545034,128.59780268308566,109839500,AAPL
2021-05-03,129.33941650390625,130.83248375117557,128.64656992797262,128.85149050777056,75135100,AAPL
2021-05-04,124.76268768310547,128.31479612503944,123.64045629537989,128.0220375212291,137564700,AAPL
2021-05-05,125.00662994384766,127.29987289389697,124.87976443641354,126.08005806185443,84000900,AAPL
2021-05-06,126.60704803466797,126.61680119447594,124.06006618952057,124.80171581873422,78128300,AAPL
2021-05-07,127.28153228759766,128.30790544082245,126.56793953638302,127.90713783845663,78973300,AAPL
2021-05-10,123.9970932006836,126.62658899435064,123.9579919211375,126.49952288698726,88071200,AAPL
2021-05-11,123.07823181152344,123.43012839060427,120.00884494360865,120.72243020113098,126142800,AAPL
2021-05-12,120.00885009765625,121.83679573122357,119.50054838799285,120.62468591755979,112172300,AAPL
2021-05-13,122.15937042236328,123.31283199690465,121.46533953245027,121.77814229209847,105861300,AAPL
2021-05-14,124.58358764648438,125.013694229742,123.01957387710111,123.4105791838984,81918000,AAPL
2021-05-17,123.43013763427734,124.07529756948797,122.35487853339957,123.96777091361953,74244600,AAPL
2021-05-18,122.04206848144531,124.1339383673377,121.97364310976869,123.71360895337953,63342900,AAPL
2021-05-19,121.88566589355469,122.11048890947326,120.09682166067931,120.39007750331018,92612000,AAPL
2021-05-20,124.44673919677734,124.84752169451296,122.2864439727993,122.41352498808429,76857100,AAPL
2021-05-21,122.6090087890625,125.12120773990304,122.39395552001072,124.9452557432066,79295400,AAPL
2021-05-24,124.24146270751953,125.06257461018313,123.10755550398203,123.17598087438682,63092900,AAPL
2021-05-25,124.04595947265625,125.4340286577924,123.47900216167147,124.94526644040783,72009500,AAPL
2021-05-26,123.9970932006836,124.52494928784593,123.57676376782135,124.1046198549837,56575900,AAPL
2021-05-27,122.46240997314453,124.76933338548339,122.26691102273217,123.59632476739549,94625600,AAPL
2021-05-28,121.8074722290039,122.9707110430963,121.74882403932074,122.74588055296678,71311100,AAPL
2021-06-01,121.48490142822266,122.53083648398967,121.15255171788874,122.26691215271315,67637100,AAPL
2021-06-02,122.24735260009766,122.42330463275813,121.26007323809793,121.4848962778378,59278900,AAPL
2021-06-03,120.76152801513672,122.04206311064841,120.36074552880676,121.87588828071905,76229200,AAPL
2021-06-04,123.05867767333984,123.32260943039987,121.06455727986688,121.27961057589917,75169300,AAPL
2021-06-07,123.06845092773438,123.47900313915719,122.02251603226817,123.33237521856165,71057600,AAPL
2021-06-08,123.88955688476562,125.57088194290174,123.37147802234419,123.75270614592999,74403800,AAPL
2021-06-09,124.27078247070312,124.8768410573178,123.67450106746446,124.34898502209968,56877900,AAPL
2021-06-10,123.27372741699219,125.30694902913476,123.10755258677628,124.1632572111759,71186400,AAPL
2021-06-11,124.48582458496094,124.57380431183692,123.26393779583135,123.68426714960414,53522400,AAPL
2021-06-14,127.54545593261719,127.60410412556826,124.21215187864384,124.94528412175958,96906500,AAPL
2021-06-15,126.72434997558594,127.66276579909551,126.47997256396104,127.01760585265852,62746300,AAPL
2021-06-16,127.22284698486328,127.94620933630257,125.57086856900956,127.4379002537882,91815000,AAPL
2021-06-17,128.8259735107422,129.56889029442954,126.73410372753868,126.88073910539828,96721700,AAPL
2021-06-18,127.52592468261719,128.5522979565162,127.31087135088615,127.77030211271021,108953300,AAPL
2021-06-21,129.32452392578125,129.43205057912303,126.30402282138007,127.3695047127403,79663300,AAPL
2021-06-22,130.9667205810547,131.0644774987528,128.65979753012715,129.15833692853147,74783600,AAPL
2021-06-23,130.6930694580078,131.29913573311447,130.2336386159377,130.76150230988165,60214200,AAPL
2021-06-24,130.40953063964844,131.6118630068928,129.9403153955842,131.42613383723523,68711000,AAPL
2021-06-25,130.11630249023438,130.87875877934593,129.82304662928087,130.45843681394894,70783700,AAPL
2021-06-28,131.7487335205078,132.20816419376467,130.3509020493391,130.40955023475712,62111300,AAPL
2021-06-29,133.2638702392578,133.4202753370262,131.3284056301101,131.76828191642397,64556100,AAPL
2021-06-30,133.8797149658203,134.319591281627,132.81421821699357,133.1074740660687,63261400,AAPL
2021-07-01,134.18270874023438,134.2413569130277,132.70666011876276,133.5277792846948,52485800,AAPL
2021-07-02,136.81222534179688,136.8513191558301,134.65192295511142,134.7985434022486,78852600,AAPL
2021-07-06,138.8258819580078,139.93045738005537,136.91974171007627,136.91974171007627,108181800,AAPL
2021-07-07,141.3185577392578,141.63135302793145,139.45151098591106,140.3117092164722,104911600,AAPL
2021-07-08,140.0184783935547,140.82002849752848,137.50627159938102,138.39580890191343,105575500,AAPL
2021-07-09,141.84640502929688,142.3742535997312,139.44172508137947,139.53948199823574,99890800,AAPL
2021-07-12,141.2501220703125,143.02919651124512,140.76136732266437,142.92166987013806,76299700,AAPL
2021-07-13,142.3644561767578,144.14353029125917,140.3996678213391,140.7906655814714,100827100,AAPL
2021-07-14,145.7955322265625,146.20609933179037,144.35859210509756,144.76915921032545,127050800,AAPL
2021-07-15,145.140625,146.62644380694877,143.7818872173468,145.88354186128097,106820300,AAPL
2021-07-16,143.09764099121094,146.3918438290554,142.59911642566018,145.12109318169695,93251400,AAPL
2021-07-19,139.2462158203125,140.82979124521293,138.48375965542388,140.51698106699695,121434600,AAPL
2021-07-20,142.86302185058594,143.79166790162552,139.74477876057173,140.23353355980825,96350000,AAPL
2021-07-21,142.1298828125,142.8434755242887,141.3772111971352,142.2569638271825,74993500,AAPL
2021-07-22,143.49839782714844,144.86690516323114,142.5306580508827,142.6577390590944,77338200,AAPL
2021-07-23,145.21884155273438,145.375246687613,143.61572620926512,144.2315621055905,71447400,AAPL
2021-07-26,145.63917541503906,146.4602799824032,144.37817955065944,144.93536723855144,72434100,AAPL
2021-07-27,143.46905517578125,145.85418043778847,142.27649254477765,145.76619325815656,104818600,AAPL
2021-07-28,141.71934509277344,143.66459466880622,139.33421915670488,141.5531702418983,118931200,AAPL
2021-07-29,142.3644561767578,143.25399323400848,141.32829868835964,141.43582530973728,56699500,AAPL
2021-07-30,142.5795440673828,143.03897475076792,140.86890234879084,141.13283410460213,70440600,AAPL
2021-08-02,142.24720764160156,143.6450392737184,141.98327586121925,143.0683121632204,62880000,AAPL
2021-08-03,144.0457763671875,144.7104755562565,141.91479825833053,142.53063391308058,64786600,AAPL
2021-08-04,143.64501953125,144.46612394001684,142.99008994933277,143.95782973398676,56368300,AAPL
2021-08-05,143.75253295898438,144.51498911354923,142.882550171565,143.67433041548927,46397700,AAPL
2021-08-06,143.06727600097656,144.01688208379585,142.56800458197282,143.2728671370131,54126800,AAPL
2021-08-09,143.0183563232422,143.6155312622221,142.46034872273202,143.1260440970898,48908700,AAPL
2021-08-10,142.53863525390625,144.60427120704347,142.24494003565766,143.36096991463478,69023100,AAPL
2021-08-11,142.7931671142578,143.6350854630747,142.4701038589951,142.97917458892059,48493500,AAPL
2021-08-12,145.75946044921875,145.91609989817144,142.77358630713317,143.1162332344722,72282600,AAPL
2021-08-13,145.96505737304688,146.2979050117812,145.15250700463497,145.8377859484882,59375000,AAPL
2021-08-16,147.94261169433594,148.01114707494273,143.3903865511631,145.41685586191673,103296000,AAPL
2021-08-17,147.03211975097656,148.4907815727172,145.95524228570045,147.0712721415507,92229700,AAPL
2021-08-18,143.28268432617188,147.55101302601977,143.07709314303492,146.6503584300104,86326000,AAPL
2021-08-19,143.61549377441406,144.88816305914702,141.4617537976131,141.9806088621801,86960300,AAPL
2021-08-20,145.0741729736328,145.37765255184942,143.6938159198485,144.33994240518913,60549600,AAPL
2021-08-23,146.56222534179688,147.03212874723278,144.78048523349747,145.1916525804989,60131800,AAPL
2021-08-24,146.47412109375,147.68805452972137,146.01400200564578,146.30769726540868,48606400,AAPL
2021-08-25,145.2406005859375,147.15939642783155,144.69237747052765,146.66011006790077,58991300,AAPL
2021-08-26,144.43785095214844,145.98463202414845,144.40848292036043,145.23083262430814,48597200,AAPL
2021-08-27,145.47557067871094,145.62241083209685,143.7427821789538,144.37910942757367,55802400,AAPL
2021-08-30,149.9005126953125,150.26274327805922,145.48534478526688,145.86714409511154,90956700,AAPL
2021-08-31,148.6376190185547,149.58722496040824,148.10896471177165,149.4501692027158,86453100,AAPL
2021-09-01,149.30331420898438,151.72138110055903,149.1368904272836,149.61659304839097,80313700,AAPL
2021-09-02,150.4193878173828,151.46689743705474,149.19567000260434,150.63476334782075,71115500,AAPL
2021-09-03,151.0557098388672,151.37877309131167,149.87114457990415,150.5270554483364,57808700,AAPL
2021-09-07,153.3954620361328,153.9534695341939,151.14381850232894,151.71162530218976,82278300,AAPL
2021-09-08,151.8486785888672,153.73809149809526,150.7424330368148,153.67935544010308,74420200,AAPL
2021-09-09,150.83055114746094,152.82765179688866,150.7130640942289,152.2206926173688,57305700,AAPL
2021-09-10,145.83779907226562,152.21091623055125,145.5734718351498,151.74101276076019,140893200,AAPL
2021-09-13,146.40557861328125,148.2362553872636,145.6223963511956,147.462872426403,102404300,AAPL
2021-09-14,145.005615234375,147.8936003081731,143.8210651320534,147.18873787623096,109296300,AAPL
2021-09-15,145.89649963378906,146.29788257432963,143.2924251085685,145.4363806410637,83281300,AAPL
2021-09-16,145.6615753173828,145.83779845403365,144.12459347851345,145.31894328505592,68034100,AAPL
2021-09-17,142.9889373779297,145.6909151277315,142.69524219582632,145.6909151277315,129868800,AAPL
2021-09-20,139.93455505371094,141.79459979953563,138.29967015990616,140.7764733460014,123478900,AAPL
2021-09-21,140.41421508789062,141.559627661877,139.77788804719222,140.90370202318348,75834000,AAPL
2021-09-22,142.7833709716797,143.35116277449677,140.67856780429392,141.412798340786,76404300,AAPL
2021-09-23,143.74276733398438,143.98751085632557,142.57778577756685,143.56654423015996,64838200,AAPL
2021-09-24,143.8308868408203,144.369325635303,142.49948133899076,142.5973847336097,53477900,AAPL
2021-09-27,142.31346130371094,142.8910673802959,140.7960633866369,142.41136468969736,74150700,AAPL
2021-09-28,138.92620849609375,141.70649116246142,138.7108330139708,140.23803011414577,108972300,AAPL
2021-09-29,139.82688903808594,141.41282248756633,139.04370667783795,139.4744577228724,74602000,AAPL
2021-09-30,138.52484130859375,141.344291622089,138.30946580198176,140.63942904371518,89056700,AAPL
2021-10-01,139.650634765625,139.9149619275733,136.1850733872401,138.91640426751349,94639600,AAPL
2021-10-04,136.21444702148438,139.2199044877396,135.3627443887481,138.7793542203645,98322000,AAPL
2021-10-05,138.14303588867188,139.2492814021404,136.4298312131739,136.55710262635787,80861100,AAPL
2021-10-06,139.0143280029297,139.16116814887556,135.46064709144002,136.53752462157624,83221100,AAPL
2021-10-07,140.27720642089844,141.18766019383065,139.7191988951329,140.05204653772714,61732700,AAPL
2021-10-08,139.89540100097656,141.14848672637,139.5625533728477,141.00164657806616,58773200,AAPL
2021-10-11,139.8073272705078,141.7652760088396,138.8283529013419,139.27868768386213,64452200,AAPL
2021-10-12,138.5346221923828,140.23804253698972,138.07450316144806,140.2184588719824,73035900,AAPL
2021-10-13,137.94728088378906,138.42696876069613,136.27322815268099,138.2703442156858,78762700,AAPL
2021-10-14,140.73728942871094,140.85477646031666,138.53459804505525,139.12198838921287,69907100,AAPL
2021-10-15,141.79461669921875,141.85335275996707,140.49257924677562,140.74712209396571,67940300,AAPL
2021-10-18,143.46868896484375,143.75258494371582,140.14996663187517,140.43386261074724,85589200,AAPL
